collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,11,2,fs-id1167826863915,Self Check,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,12,1,fs-id1167834063173,Chapter Review Exercises,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,13,2,fs-id1167834063180,Add and Subtract Polynomials,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,14,2,fs-id1167832042597,Properties of Exponents and Scientific Notation,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,15,2,fs-id1167831909582,Multiply Polynomials,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,16,2,fs-id1167834462484,Divide Monomials,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,5,Polynomials and Polynomial Functions,Polynomials and Polynomial Functions,5,m81386,Dividing Polynomials,section,17,1,fs-id1167828325874,Chapter Practice Test,PREALG/modules/m81386/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,1,m81438,Introduction to Factoring,module,,,,,PREALG/modules/m81438/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,module,,,,,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,1,1,fs-id1167832153812,Find the Greatest Common Factor of Two or More Expressions,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,2,1,fs-id1167834124439,Factor the Greatest Common Factor from a Polynomial,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,3,1,fs-id1167834438900,Factor by Grouping,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,4,1,fs-id1167831923591,Key Concepts,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,5,2,fs-id1167834308203,Practice Makes Perfect,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,6,2,fs-id1167834095298,Writing Exercises,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,2,m81437,Greatest Common Factor and Factor by Grouping,section,7,2,fs-id1167834552513,Self Check,PREALG/modules/m81437/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,module,,,,,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,1,1,fs-id1167836601351,Factor Trinomials of the Form x2+bx+c,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,2,1,fs-id1167833086888,Factor Trinomials of the form ax2 + bx + c using Trial and Error,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,3,1,fs-id1167833135490,Factor Trinomials of the Form ax2+bx+c using the “ac” Method,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,4,1,fs-id1167836440705,Factor Using Substitution,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,5,1,fs-id1167824737671,Key Concepts,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,6,2,fs-id1167829785803,Practice Makes Perfect,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,7,2,fs-id1167824763176,Writing Exercises,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,3,m81387,Factor Trinomials,section,8,2,fs-id1167836399159,Self Check,PREALG/modules/m81387/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,module,,,,,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,1,1,fs-id1167830769807,Factor Perfect Square Trinomials,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,2,1,fs-id1167830873696,Factor Differences of Squares,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,3,1,fs-id1167834137540,Factor Sums and Differences of Cubes,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,4,1,fs-id1167835414608,Key Concepts,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,5,2,fs-id1167835371057,Practice Makes Perfect,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,6,2,fs-id1167831872220,Writing Exercises,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,4,m81388,Factor Special Products,section,7,2,fs-id1167832151236,Self Check,PREALG/modules/m81388/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,module,,,,,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,section,1,1,fs-id1167836520787,Recognize and Use the Appropriate Method to Factor a Polynomial Completely,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,section,2,1,fs-id1167836492307,Key Concepts,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,section,3,2,fs-id1167836620726,Practice Makes Perfect,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,section,4,2,fs-id1167829644620,Writing Exercises,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,5,m81389,General Strategy for Factoring Polynomials,section,5,2,fs-id1167833396398,Self Check,PREALG/modules/m81389/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,module,,,,,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,1,1,fs-id1167829828416,Use the Zero Product Property,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,2,1,fs-id1167836294278,Solve Quadratic Equations by Factoring,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,3,1,fs-id1167836525536,Solve Equations with Polynomial Functions,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,4,1,fs-id1167833381187,Solve Applications Modeled by Polynomial Equations,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,5,1,fs-id1167829711704,Key Concepts,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,6,1,fs-id1167829685381,Section Exercises,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,7,2,fs-id1167829656544,Practice Makes Perfect,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,8,2,fs-id1167836362679,Writing Exercises,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,9,2,fs-id1167836282836,Self Check,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,10,1,fs-id1167829614395,Chapter Review Exercises,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,11,2,fs-id1167836662547,Greatest Common Factor and Factor by Grouping,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,12,2,fs-id1167836299806,Factor Trinomials,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,13,2,fs-id1167833055815,Factor Special Products,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,14,2,fs-id1167836417911,General Strategy for Factoring Polynomials,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,15,2,fs-id1167836522886,Polynomial Equations,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,6,Factoring,Factoring,6,m81390,Polynomial Equations,section,16,1,fs-id1167833139379,Chapter Practice Test,PREALG/modules/m81390/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,1,m81391,Introduction,module,,,,,PREALG/modules/m81391/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,module,,,,,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,1,1,fs-id1167833051286,Determine the Values for Which a Rational Expression is Undefined,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,2,1,fs-id1167829695612,Simplify Rational Expressions,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,3,1,fs-id1167836524164,Multiply Rational Expressions,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,4,1,fs-id1167832982339,Divide Rational Expressions,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,5,1,fs-id1167829644983,Multiply and Divide Rational Functions,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,6,1,fs-id1167833055818,Key Concepts,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,7,2,fs-id1167836548287,Practice Makes Perfect,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,8,2,fs-id1167833407439,Writing Exercises,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,2,m81392,Multiply and Divide Rational Expressions,section,9,2,fs-id1167829942518,Self Check,PREALG/modules/m81392/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,module,,,,,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,1,1,fs-id1167836516393,Add and Subtract Rational Expressions with a Common Denominator,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,2,1,fs-id1167836531933,Add and Subtract Rational Expressions Whose Denominators are Opposites,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,3,1,fs-id1167836288812,Find the Least Common Denominator of Rational Expressions,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,4,1,fs-id1167832936445,Add and Subtract Rational Expressions with Unlike Denominators,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,5,1,fs-id1167829712902,Add and subtract rational functions,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,6,1,fs-id1167836518508,Key Concepts,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,7,2,fs-id1167829811070,Practice Makes Perfect,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,8,2,fs-id1167836570221,Writing Exercises,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,3,m81439,Add and Subtract Rational Expressions,section,9,2,fs-id1167836510912,Self Check,PREALG/modules/m81439/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,module,,,,,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,1,1,fs-id1167834244181,Simplify a Complex Rational Expression by Writing it as Division,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,2,1,fs-id1167835609912,Simplify a Complex Rational Expression by Using the LCD,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,3,1,fs-id1167835337547,Key Concepts,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,4,2,fs-id1167831045942,Practice Makes Perfect,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,5,2,fs-id1167834473754,Writing Exercises,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,4,m81440,Simplify Complex Rational Expressions,section,6,2,fs-id1167830757635,Self Check,PREALG/modules/m81440/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,module,,,,,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,1,1,fs-id1167832053699,Solve Rational Equations,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,2,1,fs-id1167830866178,Use Rational Functions,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,3,1,fs-id1167835348471,Solve a Rational Equation for a Specific Variable,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,4,1,fs-id1167826783875,Key Concepts,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,5,2,fs-id1167834429105,Practice Makes Perfect,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,6,2,fs-id1167834157025,Writing Exercises,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,5,m81393,Solve Rational Equations,section,7,2,fs-id1167832053662,Self Check,PREALG/modules/m81393/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,module,,,,,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,1,1,fs-id1167834162026,Solve Proportions,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,2,1,fs-id1167831934032,Solve similar figure applications,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,3,1,fs-id1167832042392,Solve Uniform Motion Applications,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,4,1,fs-id1167835497506,Solve Work Applications,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,5,1,fs-id1167835351315,Solve Direct Variation Problems,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,6,1,fs-id1167835355996,Solve Inverse Variation Problems,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,7,1,fs-id1167834517390,Key Concepts,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,8,2,fs-id1167834423748,Practice Makes Perfect,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,9,2,fs-id1167832151081,Writing Exercises,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,6,m81394,Solve Applications with Rational Equations,section,10,2,fs-id1167835346512,Self Check,PREALG/modules/m81394/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,module,,,,,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,1,1,fs-id1167826998368,Solve Rational Inequalities,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,2,1,fs-id1167835309086,Solve an Inequality with Rational Functions,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,3,1,fs-id1167826993390,Key Concepts,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,4,1,fs-id1167835325987,Section Exercises,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,5,2,fs-id1167835531810,Practice Makes Perfect,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,6,2,fs-id1167834463928,Writing Exercises,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,7,2,fs-id1167831893326,Self Check,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,8,1,fs-id1167832151400,Chapter Review Exercises,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,9,2,fs-id1167832151403,"Simplify, Multiply, and Divide Rational Expressions",PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,10,2,fs-id1167835609846,Add and Subtract Rational Expressions,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,11,2,fs-id1167834183710,Simplify Complex Rational Expressions,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,12,2,fs-id1167834130696,7.4 Solve Rational Equations,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,13,2,fs-id1167835353217,Solve Applications with Rational Equations,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,14,2,fs-id1167835377914,Solve Rational Inequalities,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,7,Rational Expressions and Functions,Rational Expressions and Functions,7,m81441,Solve Rational Inequalities,section,15,1,fs-id1167835575399,Practice Test,PREALG/modules/m81441/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,1,m81442,Introduction,module,,,,,PREALG/modules/m81442/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,module,,,,,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,1,1,fs-id1169148889441,Simplify Expressions with Roots,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,2,1,fs-id1169148831408,Estimate and Approximate Roots,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,3,1,fs-id1169146667082,Simplify Variable Expressions with Roots,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,4,1,fs-id1169144730862,Key Concepts,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,5,2,fs-id1169149285850,Practice Makes Perfect,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,6,2,fs-id1169144568013,Writing Exercises,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,2,m81444,Simplify Expressions with Roots,section,7,2,fs-id1169149214661,Self Check,PREALG/modules/m81444/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,module,,,,,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,1,1,fs-id1169148963820,Use the Product Property to Simplify Radical Expressions,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,2,1,fs-id1169149339065,Use the Quotient Property to Simplify Radical Expressions,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,3,1,fs-id1169144873408,Key Concepts,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,4,2,fs-id1169146616581,Practice Makes Perfect,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,5,2,fs-id1169146658138,Writing Exercises,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,3,m81445,Simplify Radical Expressions,section,6,2,fs-id1169144422330,Self Check,PREALG/modules/m81445/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,module,,,,,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,1,1,fs-id1169143577659,Simplify Expressions with a1n,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,2,1,fs-id1169147983064,Simplify Expressions with amn,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,3,1,fs-id1169145604529,Use the Properties of Exponents to Simplify Expressions with Rational Exponents,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,4,1,fs-id1169141299498,Key Concepts,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,5,2,fs-id1169143576417,Practice Makes Perfect,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,6,2,fs-id1169137750503,Writing Exercises,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,4,m81396,Simplify Rational Exponents,section,7,2,fs-id1169141528252,Self Check,PREALG/modules/m81396/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",module,,,,,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,1,1,fs-id1169145730644,Add and Subtract Radical Expressions,PREALG/modules/m81397/index.cnxml
intermediate-algebra-2e,8,Roots and Radicals,Roots and Radicals,5,m81397,"Add, Subtract, and Multiply Radical Expressions",section,2,1,fs-id1169147967415,Multiply Radical Expressions,PREALG/modules/m81397/index.cnxml
